client_id,cluster,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,age,satisfaction_score,property_count,total_property_value,average_property_value,average_floor_area
C1274,6,Individual,F,USA,California,Investment,Yes,Website,46,1,3,1038831.8500000001,346277.2833333334,1193.7733333333333
C1275,5,Individual,F,USA,Georgia,Investment,No,Website,56,1,4,1737593.0,434398.25,1312.8225
C1276,8,Individual,M,Australia,Victoria,Home,Yes,Agency,85,1,3,1635917.97,545305.99,1754.9366666666667
C1277,4,Individual,F,USA,California,Investment,No,Agency,44,2,3,1270250.68,423416.8933333333,1267.4066666666668
C1278,7,Individual,M,USA,Utah,Home,No,Website,28,4,3,685587.81,228529.27000000002,791.0400000000001
C1279,1,Individual,M,USA,California,Home,Yes,Website,82,4,3,1278123.59,426041.1966666667,1366.5633333333335
C1280,1,Individual,M,USA,Texas,Home,Yes,Website,72,2,3,1295836.68,431945.56,1445.2933333333333
C1281,6,Individual,F,Canada,Manitoba,Investment,Yes,Website,27,2,3,889312.14,296437.38,899.9899999999999
C1282,6,Individual,F,USA,Colorado,Investment,Yes,Agency,29,3,4,1302998.6,325749.65,1155.47
C1283,0,Individual,F,USA,New York,Home,No,Agency,80,3,4,1479050.94,369762.735,1185.59
C1284,7,Individual,M,USA,California,Home,No,Website,70,2,4,1443865.51,360966.3775,1111.6475
C1285,1,Individual,M,USA,Utah,Home,Yes,Website,71,4,3,1609592.58,536530.86,1680.5266666666666
C1286,0,Individual,M,USA,California,Home,No,Agency,62,5,3,1203306.91,401102.3033333333,1192.5933333333332
C1287,5,Individual,F,USA,California,Investment,No,Website,27,4,3,843581.37,281193.79,901.6266666666667
C1288,0,Individual,M,Belgium,Wallonia,Home,No,Agency,85,3,3,971136.6900000001,323712.23000000004,1155.4633333333334
C1289,6,Individual,M,Mexico,Jalisco,Investment,Yes,Agency,52,1,4,1076161.8599999999,269040.46499999997,854.58
C1290,1,Individual,F,USA,Washington,Home,Yes,Website,52,3,4,1332432.9100000001,333108.22750000004,1195.1875
C1291,6,Individual,M,USA,California,Investment,Yes,Website,42,5,3,1123403.46,374467.82,1240.6066666666666
C1292,6,Individual,M,USA,Texas,Investment,Yes,Website,48,5,4,1099365.94,274841.485,1000.415
C1293,2,Individual,F,USA,California,Home,No,Agency,53,1,4,1853570.08,463392.52,1552.15
C1294,6,Individual,M,Canada,Ontario,Investment,Yes,Agency,62,3,3,1220533.28,406844.4266666667,1371.6133333333335
C1295,6,Individual,F,USA,California,Investment,Yes,Website,33,1,4,1478836.57,369709.1425,1202.2649999999999
C1296,7,Individual,M,USA,Virginia,Home,No,Website,62,1,3,1025127.71,341709.23666666663,1089.46
C1297,7,Company,M,Germany,Berlin,Home,No,Website,42,5,3,1169866.19,389955.39666666667,1267.4066666666668
C1298,0,Individual,F,USA,California,Home,No,Agency,57,2,4,1571360.11,392840.0275,1276.8225
C1299,5,Individual,F,USA,California,Investment,No,Website,81,3,3,1296600.42,432200.13999999996,1440.1933333333334
C1300,2,Individual,F,USA,California,Home,No,Website,65,2,3,1428770.88,476256.95999999996,1451.5366666666669
C1301,0,Individual,M,USA,Virginia,Home,No,Agency,70,2,3,742139.88,247379.96,851.8699999999999
C1302,5,Individual,M,USA,Arizona,Investment,No,Website,29,5,4,1709532.6,427383.15,1486.3274999999999
C1303,1,Individual,M,USA,Arizona,Home,Yes,Website,63,3,3,979418.98,326472.99333333335,1106.3533333333332
C1304,5,Individual,F,USA,California,Investment,No,Website,40,1,3,965747.81,321915.9366666667,1049.3799999999999
C1305,2,Individual,F,USA,Georgia,Home,No,Website,47,4,4,1034190.9,258547.725,853.07
C1306,2,Individual,F,USA,Washington,Home,No,Website,77,5,3,967094.76,322364.92,1090.7733333333333
C1307,0,Individual,F,USA,Colorado,Home,No,Agency,32,5,3,920439.02,306813.00666666665,1012.96
C1308,4,Individual,M,USA,California,Investment,No,Agency,25,5,4,1363559.13,340889.7825,1042.1975
C1309,7,Individual,M,USA,California,Home,No,Website,26,5,3,1460171.4100000001,486723.8033333334,1674.54
C1310,0,Individual,F,USA,New York,Home,No,Agency,70,5,4,1244334.1400000001,311083.53500000003,1077.195
C1311,3,Individual,M,UK,England,Home,Yes,Client,85,4,3,1352275.6400000001,450758.5466666667,1330.2166666666667
C1312,7,Individual,M,USA,New York,Home,No,Website,83,5,3,786877.06,262292.35333333333,801.46
C1313,5,Individual,F,Australia,Western Australia,Investment,No,Website,53,3,3,997579.61,332526.5366666667,1138.4233333333334
C1314,2,Individual,F,USA,Arizona,Home,No,Website,61,3,3,803329.23,267776.41,1037.11
C1315,0,Individual,M,USA,Colorado,Home,No,Agency,77,3,3,1066308.48,355436.16,1136.21
C1316,1,Individual,F,USA,Colorado,Home,Yes,Website,32,2,4,1238162.97,309540.7425,1052.8325
C1317,1,Company,M,USA,Utah,Home,Yes,Website,52,2,3,1315200.12,438400.04000000004,1460.493333333333
C1318,7,Individual,M,USA,Texas,Home,No,Website,83,1,4,1423923.98,355980.995,1169.615
C1319,3,Individual,F,USA,Florida,Home,Yes,Client,71,3,4,1424704.13,356176.0325,1227.645
C1320,5,Individual,M,USA,California,Investment,No,Website,56,1,3,1077693.04,359231.01333333337,1129.1766666666665
C1321,3,Individual,M,USA,Colorado,Investment,No,Client,35,5,3,787847.37,262615.79,853.8133333333334
C1322,0,Individual,F,USA,California,Home,No,Agency,31,5,3,1094026.3399999999,364675.4466666666,1255.1200000000001
C1323,7,Individual,M,USA,Utah,Home,No,Website,62,3,4,1180654.6,295163.65,975.4225
C1324,6,Individual,M,USA,Arizona,Investment,Yes,Agency,33,2,3,1323306.51,441102.17,1471.6200000000001
C1325,8,Individual,M,Canada,Alberta,Home,Yes,Agency,51,5,4,1380292.56,345073.14,1098.1675
C1326,5,Individual,M,USA,Colorado,Investment,No,Website,81,4,4,1489578.01,372394.5025,1239.145
C1327,1,Individual,F,USA,California,Home,Yes,Website,32,4,3,664017.81,221339.27000000002,775.5666666666666
C1328,2,Individual,F,USA,Washington,Home,No,Website,69,4,4,1337283.29,334320.8225,1173.8125
C1329,6,Individual,M,USA,California,Investment,Yes,Agency,57,3,3,1041797.56,347265.85333333333,1127.1499999999999
C1330,4,Individual,F,USA,Colorado,Investment,No,Agency,50,2,4,835096.87,208774.2175,699.545
C1331,4,Individual,F,USA,California,Investment,No,Agency,39,1,3,1047958.11,349319.37,1113.29
C1332,6,Individual,M,USA,Washington,Investment,Yes,Agency,30,5,3,1227353.63,409117.87666666665,1350.4933333333333
C1333,6,Individual,M,USA,Nevada,Investment,Yes,Website,37,2,4,1364310.45,341077.6125,1146.9925
C1334,8,Individual,F,USA,California,Home,Yes,Agency,60,5,4,1906641.78,476660.445,1552.15
C1335,6,Individual,F,USA,Oregon,Investment,Yes,Website,43,2,3,1001510.5800000001,333836.86000000004,1070.1933333333334
C1336,3,Individual,F,USA,California,Home,No,Client,77,5,4,1371591.4,342897.85,1182.3725
C1337,5,Individual,F,USA,California,Investment,No,Website,72,5,4,1310989.71,327747.4275,1073.905
C1338,1,Individual,F,USA,California,Home,Yes,Website,57,2,3,1096818.64,365606.2133333333,1169.0466666666669
C1339,1,Company,M,USA,Nevada,Home,Yes,Website,64,4,4,1532340.63,383085.1575,1338.9
C1340,7,Company,M,USA,Colorado,Home,No,Website,37,5,4,1746049.93,436512.4825,1421.4650000000001
C1341,1,Individual,F,USA,Colorado,Home,Yes,Website,73,5,3,756694.8300000001,252231.61000000002,952.2633333333333
C1342,8,Individual,F,USA,California,Home,Yes,Agency,61,1,3,922722.19,307574.0633333333,1003.3133333333334
C1343,0,Individual,F,Canada,Ontario,Home,No,Agency,30,5,3,1005148.6399999999,335049.54666666663,1161.5433333333333
C1344,0,Individual,M,USA,Florida,Home,No,Agency,51,1,4,1319490.92,329872.73,1139.4675
C1345,2,Individual,F,USA,Texas,Home,No,Website,69,5,3,942467.41,314155.80333333334,1049.3066666666666
C1346,4,Company,F,USA,Colorado,Investment,No,Agency,38,4,3,1037623.3900000001,345874.4633333334,1088.5866666666668
C1347,3,Individual,M,USA,Washington,Home,No,Client,69,2,3,1001705.48,333901.82666666666,1090.9466666666667
C1348,3,Individual,M,USA,Oregon,Home,Yes,Client,27,4,3,1021309.9299999999,340436.6433333333,1186.05
C1349,5,Individual,F,USA,Virginia,Investment,No,Website,43,3,3,773186.34,257728.78,952.0733333333334
C1350,2,Individual,F,Germany,Hamburg,Home,No,Website,34,5,4,743296.88,185824.22,632.215
C1351,3,Individual,F,Australia,South Australia,Home,No,Client,38,2,4,1400457.41,350114.3525,1234.8075000000001
C1352,8,Individual,M,USA,California,Home,Yes,Agency,36,2,3,1535963.18,511987.7266666666,1635.6233333333332
C1353,0,Individual,F,Canada,Alberta,Home,No,Agency,28,1,3,532598.24,177532.74666666667,564.01
C1354,7,Individual,M,USA,Florida,Home,No,Website,84,5,3,1545799.94,515266.64666666667,1685.2766666666666
C1355,3,Individual,F,USA,California,Investment,Yes,Client,59,2,3,1245446.7799999998,415148.9266666666,1523.6933333333334
C1356,4,Individual,M,USA,Oregon,Investment,No,Agency,31,4,3,1490237.62,496745.87333333335,1648.5966666666666
C1357,1,Individual,F,USA,California,Home,Yes,Website,38,5,3,1077383.54,359127.8466666667,1104.51
C1358,0,Individual,M,USA,Texas,Home,No,Agency,83,4,3,965180.83,321726.9433333333,1078.7866666666666
C1359,0,Individual,M,USA,Virginia,Home,No,Agency,50,3,4,1381335.3,345333.825,1093.05
C1360,0,Individual,M,USA,Virginia,Home,No,Agency,35,4,3,1001006.54,333668.8466666667,1111.2966666666666
C1361,3,Individual,F,USA,California,Home,No,Client,82,3,4,1529260.3,382315.075,1296.5625
C1362,6,Individual,F,USA,California,Investment,Yes,Agency,60,1,4,993131.84,248282.96,894.905
C1363,8,Individual,M,USA,Georgia,Home,Yes,Agency,44,5,4,1109919.3599999999,277479.83999999997,942.035
C1364,5,Individual,F,USA,California,Investment,No,Website,27,1,4,1201578.93,300394.7325,1120.62
C1365,6,Individual,F,Belgium,Brussels,Investment,Yes,Website,56,5,4,1443894.02,360973.505,1260.0625
C1366,7,Individual,M,USA,California,Home,No,Website,30,1,3,1488525.13,496175.0433333333,1678.6133333333335
C1367,3,Individual,F,Germany,Berlin,Home,No,Client,73,2,3,1035889.5,345296.5,1124.5
C1368,3,Individual,M,USA,California,Home,Yes,Client,78,5,4,1378979.49,344744.8725,1042.6625
C1369,8,Individual,M,France,Brittany,Home,Yes,Agency,42,4,4,1615394.12,403848.53,1338.9
C1370,4,Individual,M,USA,Colorado,Investment,No,Agency,60,1,4,834659.23,208664.8075,700.7825
C1371,1,Individual,M,UK,England,Home,Yes,Website,36,2,4,1036681.19,259170.2975,948.835
C1372,5,Individual,F,USA,Washington,Investment,No,Website,44,2,3,874872.8,291624.26666666666,1049.3066666666666
C1373,1,Individual,F,USA,California,Home,Yes,Website,33,3,3,1275663.27,425221.09,1221.6766666666665
C1374,8,Company,M,France,Ile-de-France,Home,Yes,Agency,35,3,3,1230590.28,410196.76,1321.5233333333333
C1375,6,Individual,F,USA,California,Investment,Yes,Agency,53,4,4,1097182.3900000001,274295.59750000003,987.505
C1376,6,Individual,F,USA,Arizona,Investment,Yes,Agency,38,3,3,1272387.2999999998,424129.0999999999,1493.243333333333
C1377,5,Individual,F,USA,Utah,Investment,No,Website,42,2,3,828441.4099999999,276147.13666666666,862.1066666666666
C1378,5,Individual,F,USA,California,Investment,No,Website,49,1,3,1399739.87,466579.9566666667,1464.8466666666666
C1379,7,Individual,M,UK,Scotland,Home,No,Website,55,2,3,827767.69,275922.5633333333,1077.3233333333335
C1380,5,Individual,M,Canada,Alberta,Investment,No,Website,76,4,3,1012542.1799999999,337514.06,1052.4533333333334
C1381,1,Individual,M,Germany,Hesse,Home,Yes,Website,63,3,3,1082639.9100000001,360879.97000000003,1131.0966666666666
C1382,7,Individual,M,USA,Oregon,Home,No,Website,74,2,4,1176910.13,294227.5325,1024.3375
C1383,0,Individual,M,USA,California,Home,No,Agency,33,2,3,864768.8300000001,288256.2766666667,899.9899999999999
C1384,8,Individual,F,USA,California,Home,Yes,Agency,37,2,3,905480.04,301826.68,1016.7633333333333
C1385,0,Individual,M,USA,California,Home,No,Agency,79,1,3,1182983.03,394327.6766666667,1186.4366666666667
C1386,1,Individual,M,USA,Washington,Home,Yes,Website,78,4,3,1284366.78,428122.26,1431.79
C1387,5,Individual,M,Germany,Hamburg,Investment,No,Website,82,4,3,804550.47,268183.49,901.6266666666667
C1388,2,Individual,F,USA,Washington,Home,No,Website,26,3,3,1183031.06,394343.6866666667,1283.46
C1389,7,Individual,M,UK,Scotland,Home,No,Website,73,2,4,1742522.83,435630.7075,1282.79
C1390,2,Individual,F,USA,Nevada,Home,No,Website,46,3,3,906492.19,302164.0633333333,971.1899999999999
C1391,2,Individual,F,USA,Utah,Home,No,Website,51,1,4,1579627.98,394906.995,1343.6575
C1392,8,Individual,M,USA,Colorado,Home,Yes,Agency,35,4,4,1434978.2000000002,358744.55000000005,1125.5149999999999
C1393,4,Individual,F,Mexico,Baja California,Investment,No,Agency,44,1,4,1187799.99,296949.9975,1027.325
C1394,2,Individual,F,USA,Nevada,Home,No,Website,48,4,4,1325404.6,331351.15,967.0
C1395,5,Individual,F,Canada,Alberta,Investment,No,Website,37,4,4,1497964.92,374491.23,1278.045
C1396,6,Individual,M,Canada,Manitoba,Investment,Yes,Website,54,3,3,977070.1199999999,325690.04,1075.8333333333333
C1397,2,Individual,F,USA,Nevada,Home,No,Website,42,4,4,1551369.83,387842.4575,1175.235
C1398,1,Individual,M,USA,California,Home,Yes,Website,59,5,3,926545.71,308848.57,1182.08
C1399,0,Individual,F,Canada,British Columbia,Home,No,Agency,47,5,4,1259614.96,314903.74,1061.1325
C1400,3,Individual,F,UK,Northern Ireland,Home,No,Client,34,4,4,1146194.54,286548.635,939.4875
C1401,5,Individual,F,USA,Virginia,Investment,No,Website,26,1,4,1223523.71,305880.9275,1005.5625
C1402,0,Individual,F,USA,Utah,Home,No,Agency,57,3,4,1394159.93,348539.9825,1132.7375
C1403,2,Individual,F,USA,Oregon,Home,No,Website,42,2,4,1463350.69,365837.6725,1210.7375000000002
C1404,0,Individual,F,USA,California,Home,No,Agency,75,4,4,1193678.04,298419.51,1024.3375
C1405,0,Individual,M,USA,Oregon,Home,No,Agency,70,5,3,1306722.3599999999,435574.11999999994,1438.2933333333333
C1406,2,Individual,F,USA,California,Home,No,Website,55,3,4,1364413.45,341103.3625,1151.6100000000001
C1407,0,Individual,F,USA,California,Home,No,Agency,69,1,4,1429717.0899999999,357429.27249999996,1123.3175
C1408,0,Company,F,USA,California,Home,No,Agency,62,2,4,1345035.74,336258.935,1103.3025
C1409,5,Individual,F,USA,Oregon,Investment,No,Website,68,2,3,1072801.12,357600.37333333335,1117.9399999999998
C1410,0,Individual,F,USA,Nevada,Home,No,Agency,60,2,4,1439196.49,359799.1225,1164.0149999999999
C1411,3,Individual,M,USA,California,Home,No,Client,38,2,4,1318823.1600000001,329705.79000000004,1099.4925
C1412,0,Company,F,USA,Nevada,Home,No,Agency,40,2,4,1498125.2,374531.3,1158.7275
C1413,0,Individual,F,USA,California,Home,No,Agency,57,4,4,1489065.1600000001,372266.29000000004,1425.7675
C1414,2,Individual,F,USA,Florida,Home,No,Website,50,4,4,1188718.7,297179.675,972.335
C1415,5,Individual,M,USA,California,Investment,No,Website,66,1,3,748797.26,249599.08666666667,879.3433333333332
C1416,0,Individual,M,USA,Oregon,Home,No,Agency,71,2,3,1418066.3900000001,472688.7966666667,1452.2633333333333
C1417,7,Individual,M,UK,Scotland,Home,No,Website,72,5,3,1023021.48,341007.16,1066.59
C1418,5,Individual,M,USA,Ohio,Investment,No,Website,71,2,3,1443234.8900000001,481078.2966666667,1529.4633333333334
C1419,6,Individual,M,Germany,Hamburg,Investment,Yes,Website,54,4,4,1143605.72,285901.43,928.745
C1420,7,Company,M,UK,Wales,Home,No,Website,44,5,4,1196856.69,299214.1725,929.6975
C1421,7,Individual,M,USA,Colorado,Home,No,Website,68,1,3,938557.1900000001,312852.39666666667,1098.0666666666666
C1422,6,Individual,M,USA,Florida,Investment,Yes,Website,71,1,4,2032565.11,508141.2775,1555.2975000000001
C1423,1,Individual,M,UK,Northern Ireland,Home,Yes,Website,70,4,4,1822778.3599999999,455694.58999999997,1504.0974999999999
C1424,8,Individual,F,USA,Utah,Home,Yes,Agency,71,2,3,1382756.57,460918.8566666667,1465.1466666666665
C1425,7,Individual,M,Belgium,Flanders,Home,No,Website,54,3,3,1449563.3199999998,483187.77333333326,1521.64
C1426,2,Individual,F,USA,Washington,Home,No,Website,61,2,4,1709098.18,427274.545,1510.65
C1427,2,Individual,F,Australia,Victoria,Home,No,Website,70,5,4,1378636.21,344659.0525,1184.9475
C1428,8,Individual,F,USA,Oregon,Home,Yes,Agency,72,4,4,1136052.54,284013.135,946.6525
C1429,4,Individual,M,USA,Nevada,Investment,No,Agency,34,5,4,1697550.01,424387.5025,1421.4650000000001
C1430,7,Individual,M,USA,Nevada,Home,No,Website,62,4,3,928463.2,309487.73333333334,1022.67
C1431,1,Individual,F,Germany,Hesse,Home,Yes,Website,82,3,4,1620159.73,405039.9325,1365.9450000000002
C1432,0,Individual,M,USA,Utah,Home,No,Agency,74,3,3,863383.74,287794.58,1033.6200000000001
C1433,7,Individual,M,Germany,Hamburg,Home,No,Website,72,4,3,1358111.0699999998,452703.68999999994,1493.243333333333
C1434,4,Company,F,USA,California,Investment,No,Agency,40,5,4,1038640.05,259660.0125,894.905
C1435,4,Individual,M,USA,Texas,Investment,No,Agency,58,2,3,903765.87,301255.29,945.65
C1436,7,Individual,M,USA,California,Home,No,Website,27,2,3,969917.19,323305.73,992.2199999999999
C1437,4,Individual,M,USA,Arizona,Investment,No,Agency,28,5,4,1668948.58,417237.145,1332.2825
C1438,8,Individual,M,USA,California,Home,Yes,Agency,37,2,3,1255115.0,418371.6666666667,1321.5033333333333
C1439,0,Individual,F,USA,Virginia,Home,No,Agency,25,2,3,1040682.81,346894.27,1138.4233333333334
C1440,4,Individual,F,USA,Colorado,Investment,No,Agency,73,2,3,901013.4199999999,300337.80666666664,1010.5300000000001
C1441,5,Individual,F,USA,California,Investment,No,Website,80,5,3,1201777.78,400592.5933333333,1334.84
C1442,3,Individual,M,USA,Colorado,Home,Yes,Client,25,2,3,1007348.75,335782.9166666667,1110.6233333333332
C1443,2,Individual,F,USA,Florida,Home,No,Website,46,2,3,1045348.1100000001,348449.37000000005,1072.4833333333333
C1444,7,Individual,M,USA,Colorado,Home,No,Website,44,3,3,1089631.7,363210.56666666665,1186.05
C1445,7,Individual,M,USA,Florida,Home,No,Website,37,5,4,1249138.91,312284.7275,976.9675
C1446,2,Individual,F,USA,Ohio,Home,No,Website,74,4,4,1550820.49,387705.1225,1385.6475
C1447,3,Individual,F,USA,Nevada,Investment,Yes,Client,53,4,4,1372408.9,343102.225,1151.37
C1448,7,Individual,M,Russia,Tatarstan,Home,No,Website,66,1,4,1221304.62,305326.155,984.9525
C1449,5,Individual,F,USA,California,Investment,No,Website,26,5,3,1110557.49,370185.83,1221.6766666666665
C1450,2,Individual,F,USA,Virginia,Home,No,Website,29,5,3,1028509.6,342836.5333333333,1037.5833333333333
C1451,2,Individual,F,USA,California,Home,No,Website,42,1,4,1529673.3199999998,382418.32999999996,1259.875
C1452,3,Individual,F,Belgium,Wallonia,Home,No,Client,32,3,3,1320005.77,440001.92333333334,1487.6599999999999
C1453,0,Individual,M,USA,California,Home,No,Agency,44,2,3,1145044.9,381681.6333333333,1243.8233333333333
C1454,3,Individual,F,USA,California,Investment,No,Client,77,1,3,1188825.44,396275.14666666667,1321.5033333333333
C1455,8,Individual,F,USA,Colorado,Home,Yes,Agency,36,3,3,985992.4299999999,328664.1433333333,983.4266666666667
C1456,6,Company,F,USA,Oregon,Investment,Yes,Website,33,1,4,1598853.55,399713.3875,1313.38
C1457,8,Individual,F,USA,California,Home,Yes,Agency,76,3,4,1537205.06,384301.265,1227.17
C1458,7,Individual,M,USA,Arizona,Home,No,Website,75,1,3,917921.54,305973.8466666667,979.0866666666667
C1459,7,Individual,M,USA,Arizona,Home,No,Website,76,5,4,1556253.48,389063.37,1385.6475
C1460,8,Individual,F,UK,England,Home,Yes,Agency,53,1,4,1569390.69,392347.6725,1294.645
C1461,2,Individual,F,USA,California,Home,No,Website,82,5,4,1507966.87,376991.7175,1294.645
C1462,4,Individual,F,Germany,Hamburg,Investment,No,Agency,41,3,4,1220331.12,305082.78,956.6725
C1463,1,Individual,M,USA,California,Home,Yes,Website,82,2,4,1639044.0,409761.0,1386.5875
C1464,7,Individual,M,USA,Arizona,Home,No,Website,85,1,3,1094818.68,364939.56,1086.24
C1465,1,Individual,M,USA,Ohio,Home,Yes,Website,35,3,3,1312191.47,437397.1566666667,1457.8333333333333
C1466,5,Individual,F,Belgium,Flanders,Investment,No,Website,26,2,4,1387827.15,346956.7875,1053.27
C1467,3,Individual,F,USA,California,Home,No,Client,74,5,3,761353.26,253784.42,849.6366666666667
C1468,7,Individual,M,Canada,Manitoba,Home,No,Website,85,3,3,1072452.07,357484.0233333334,1185.3533333333332
C1469,7,Individual,M,USA,Colorado,Home,No,Website,55,1,3,1512121.6400000001,504040.5466666667,1538.7766666666666
